"names","means_bdt","sigmas_bdt","means_C","sigmas_C","means_abs_ljet_eta","sigmas_abs_ljet_eta","means_bdt_2j_1t","sigmas_bdt_2j_1t","means_bdt_3j_2t","sigmas_bdt_3j_2t"
"beta_signal",1.1797549812451673,0.02872615319333511,1.2663787139035885,0.03977599254841664,1.2503289830942974,0.0390902781053636,1.1362771188479308,0.035534769418347004,1.5239678259900962,0.12809690838171411
"ttjets",1.071591849802925,0.011494745209211852,1.0620037871513444,0.011267813409288476,1.068626702764185,0.011866779854602317,1.0141401934064058,0.04481624866394894,1.0408326150054183,0.027406992999695894
"wzjets",1.3180679534748576,0.04855051066820887,1.2921742101362896,0.05327658970654532,1.280444851077219,0.05456499926014884,1.5079452066179608,0.1450555234807147,1.9926213348459931,0.9106804365358564
