"bin_edges","bin_contents","bin_entries","bin_errors"
-Inf,0.0,0.0,0.0
-1.0,1.1595576567814077,4489.652937204592,0.017305572172827393
-0.9310344827586208,1.1568848532308922,4269.845384359954,0.017704516074597377
-0.8620689655172413,1.113689357171919,4097.929042346378,0.017397299992679
-0.7931034482758621,1.1175670802615314,3978.36282017428,0.017718273724102007
-0.7241379310344827,1.0308230537413354,3744.256310679612,0.016846176149193353
-0.6551724137931034,1.0535873741160653,3749.4974405436014,0.017206162761425937
-0.5862068965517242,1.1058289225147027,3713.886606102958,0.01814569575063589
-0.5172413793103448,1.0187066506240166,3473.282386146192,0.017285386488687167
-0.4482758620689655,0.9909503024472402,3406.764680190236,0.016977776282020844
-0.37931034482758624,0.9994876601572699,3419.2676599902297,0.017092708542288854
-0.31034482758620685,0.9946168422858072,3316.628966197878,0.017270597560703645
-0.24137931034482762,0.9378371976535986,3251.1899410920255,0.016447741922772704
-0.17241379310344823,0.9290373251545491,3179.757676265139,0.016475406940420306
-0.10344827586206895,0.9800051734557336,3238.736535076691,0.017220293852783293
-0.03448275862068967,0.9212604451123503,3149.5209459800903,0.01641572901712821
0.03448275862068967,0.9596001476073914,3191.939468652511,0.016984899546033688
0.10344827586206895,0.9510475105449259,3141.5869220945083,0.016967883469741787
0.17241379310344823,0.9302595491359971,3131.1191992720655,0.016624719873176538
0.24137931034482762,0.9002329778825222,3043.7696854440787,0.01631732728764827
0.31034482758620685,0.9531182685348834,3116.720537173203,0.0170725291314646
0.37931034482758624,0.8963859548283183,3075.556627239961,0.016163417067877394
0.4482758620689655,0.9598485808407791,3051.2459458059166,0.017376572609027564
0.5172413793103448,0.9220503211992651,2988.3939599062746,0.01686691663739802
0.5862068965517242,0.9241532306958485,2962.277789484775,0.016979742307792065
0.6551724137931034,0.9520098090520509,2902.348972822598,0.01767122303009603
0.7241379310344827,0.9430555352109004,2784.2998684066233,0.017872251409468402
0.7931034482758621,0.9580408192604182,2704.6462573399463,0.01842166064736027
0.8620689655172413,1.0256697071522825,2431.146669214113,0.0208018494446846
0.9310344827586208,1.292906184529108,1335.9586977648203,0.03537288620720577
1.0,0.0,0.0,0.0
Inf,0.0,0.0,0.0
