"bin_edges","bin_contents","bin_entries","bin_errors"
-Inf,0.0,0.0,0.0
-1.0,1.1704633923143697,13308.499725236985,0.01014596325588533
-0.9310344827586208,1.1402253166060694,13351.345754283182,0.00986797767053339
-0.8620689655172413,1.0953041058435684,13392.47456829149,0.009464644376932821
-0.7931034482758621,1.0888612162603784,13471.263624545849,0.009381415292668546
-0.7241379310344827,1.0521690574761857,13437.448564116201,0.00907668195953828
-0.6551724137931034,1.0509914617792575,13386.748059830194,0.00908367615913844
-0.5862068965517242,1.0543078739313945,13478.751811205546,0.009081186852207436
-0.5172413793103448,1.0381445868086825,13599.085221899762,0.008902315794246154
-0.4482758620689655,1.0035557652029192,13544.030714401424,0.008623181857949167
-0.37931034482758624,1.0046724470000319,13614.555910543131,0.008610388596051467
-0.31034482758620685,0.9853029470045351,13570.56973269935,0.008458059602973824
-0.24137931034482762,0.9749008920456802,13618.959278900513,0.00835388528199473
-0.17241379310344823,0.9771973788764174,13861.795461327052,0.00829989408262245
-0.10344827586206895,0.9630758679118282,13728.893586235097,0.008219449496937013
-0.03448275862068967,0.9637269477229906,13928.0109384711,0.008166001461203536
0.03448275862068967,0.9463175347671254,13875.341656837794,0.008033689540985961
0.10344827586206895,0.9515577938881513,13883.288698113502,0.008075863938781243
0.17241379310344823,0.9534490957052326,13911.473799972118,0.008083714004185241
0.24137931034482762,0.9322596079746338,13825.626202801226,0.007928562654567302
0.31034482758620685,0.9398295384115106,13773.81492314394,0.00800796136169338
0.37931034482758624,0.9390518611380778,13798.198293149278,0.00799426217149259
0.4482758620689655,0.9547248025261502,13797.881820034168,0.00812778102806081
0.5172413793103448,0.965481135574918,13492.152766639934,0.008311954699224735
0.5862068965517242,0.9467007810416245,13293.16549124907,0.008211046842049404
0.6551724137931034,0.9493677075861718,12996.685595086337,0.00832756725399172
0.7241379310344827,0.9898128821559337,12656.803082483717,0.008798144491403025
0.7931034482758621,0.9914348648187739,12159.010030249961,0.008991146600463183
0.8620689655172413,1.0046604901490457,11008.144174350376,0.009575517819893646
0.9310344827586208,1.110319408507398,6290.304765134814,0.013999485905441155
1.0,0.0,0.0,0.0
Inf,0.0,0.0,0.0
