"bin_edges","bin_contents","bin_entries","bin_errors"
-Inf,0.0,0.0,0.0
-1.0,0.941659212987787,94.98891352549889,0.09661783455886852
-0.9310344827586208,0.9080966195339063,83.72795969773298,0.09924229635619604
-0.8620689655172413,0.8047378422152889,78.36565096952909,0.09090579127531363
-0.7931034482758621,0.7610123458150967,76.38888888888889,0.0870716162026469
-0.7241379310344827,0.9234175570429475,59.32646048109965,0.11988750121685778
-0.6551724137931034,0.7392273737471671,63.4054054054054,0.09283567482769506
-0.5862068965517242,0.8507331643514645,64.02476780185759,0.10632107457062057
-0.5172413793103448,0.7924967277237355,58.909090909090914,0.10325386503677517
-0.4482758620689655,0.9000431364287843,53.86764705882352,0.12263073222171754
-0.37931034482758624,0.9449831896129459,38.88442211055276,0.15154313187846818
-0.31034482758620685,0.9201474815919407,51.536679536679536,0.128173789587411
-0.24137931034482762,0.9400792422104779,50.32941176470588,0.13251148956419248
-0.17241379310344823,1.3558102321834646,37.04954954954955,0.22274473173699819
-0.10344827586206895,1.0525677750777542,40.526315789473685,0.16534136078542877
-0.03448275862068967,1.1059690436646274,40.34482758620689,0.17412015264244968
0.03448275862068967,1.0458532230836222,40.62555066079295,0.16408584156073602
0.10344827586206895,1.229067188047111,33.0,0.21395313510730196
0.17241379310344823,1.3155883511907969,29.647058823529413,0.2416179592393893
0.24137931034482762,1.1395545499483135,38.469298245614034,0.18372911685575416
0.31034482758620685,1.2329446174197398,36.55357142857143,0.20392884577041853
0.37931034482758624,1.2159179187740246,43.518672199170126,0.18431744456019541
0.4482758620689655,1.0114190482209418,34.285714285714285,0.17273268651456178
0.5172413793103448,1.2987170390412568,36.86697247706422,0.21389262042857415
0.5862068965517242,1.0122997279634138,36.06435643564357,0.16856601765954835
0.6551724137931034,1.116948874185536,40.68493150684932,0.17511223864946482
0.7241379310344827,1.349220603758769,35.27927927927928,0.22715542458611016
0.7931034482758621,1.3360459484256584,31.534391534391535,0.23791902234771967
0.8620689655172413,1.36674176802801,32.516129032258064,0.2396828983067347
0.9310344827586208,1.2070374001280382,16.453608247422682,0.2975706890121851
1.0,0.0,0.0,0.0
Inf,0.0,0.0,0.0
