"names","means_bdt","sigmas_bdt","means_C","sigmas_C","means_abs_ljet_eta","sigmas_abs_ljet_eta","means_bdt_2j_1t","sigmas_bdt_2j_1t","means_bdt_3j_2t","sigmas_bdt_3j_2t"
"beta_signal",1.079386223197724,0.04284936487232603,1.2910278127100332,0.06547225582484287,1.1383107417267446,0.06325080535155458,1.0103197055587343,0.051564993983662495,1.5687726710916259,0.17813381557890565
"ttjets",1.0757553905511121,0.014022187130895819,1.0328604225098441,0.013794534582200816,1.0744515461123878,0.01476559478214947,1.0184735660176947,0.03895043745294695,1.0960336900692615,0.04901405080787202
"wzjets",1.2629728298572682,0.05650221974866029,1.3680674444902488,0.06335857280607123,1.2370160109040593,0.06561354836545379,1.4572086405649707,0.12784993102044684,0.0,1.5429893629816118
