"edges","entries","contents"
-Inf,0.0,0.0
-1.0,5220.995314676459,1.1739050147278702
-0.9310344827586208,5022.309508303484,1.1385396104243082
-0.8620689655172413,4819.4487952811005,1.118695510287401
-0.7931034482758621,4569.2570483215,1.0606971057198291
-0.7241379310344827,4465.317277338347,1.0854801158813348
-0.6551724137931034,4356.437725501515,1.0710042859150435
-0.5862068965517242,4263.573250045931,1.0608779615333446
-0.5172413793103448,4082.4339303818856,1.017260443000091
-0.4482758620689655,3907.9483974236823,0.9801800803877908
-0.37931034482758624,4062.971626401746,1.000535896820058
-0.31034482758620685,3807.3498082658716,0.96370803045871
-0.24137931034482762,3830.2552103509724,0.9569033646016554
-0.17241379310344823,3721.1103478226537,0.9706940428172575
-0.10344827586206895,3772.803741231489,0.9548406937803613
-0.03448275862068967,3770.3471484236625,0.9780876909450873
0.03448275862068967,3706.3185643957436,0.961812115773956
0.10344827586206895,3622.6574342288004,0.9159617325601569
0.17241379310344823,3699.2882562277578,0.9479690335045262
0.24137931034482762,3558.472027270904,0.9073415451958499
0.31034482758620685,3665.4629372845766,0.9600191948200109
0.37931034482758624,3582.674279370366,0.9140089860388131
0.4482758620689655,3507.8241058107183,0.8924943380759218
0.5172413793103448,3539.1486584774525,0.9380914982254582
0.5862068965517242,3426.2429635084272,0.942567241246266
0.6551724137931034,3362.0931850370735,0.9269982100903621
0.7241379310344827,3295.156582871751,0.9349457628551194
0.7931034482758621,3169.154254844183,0.963811072016224
0.8620689655172413,2800.3370241861417,1.05561773662816
0.9310344827586208,1386.8751367914206,1.3642128353814744
1.0,0.0,0.0
Inf,0.0,0.0
