"edges","entries","contents"
-Inf,0.0,0.0
-1.0,488.29684542586745,1.4144314934572395
-0.9310344827586208,514.6709916589435,1.3011755296157812
-0.8620689655172413,515.7314024390244,1.3870141263648745
-0.7931034482758621,552.3416370106761,1.207153907035477
-0.7241379310344827,522.0162016201621,1.312493355098871
-0.6551724137931034,511.3028083028083,1.317858360428994
-0.5862068965517242,537.595601710446,1.1331297879402236
-0.5172413793103448,529.3341478313988,1.1544011061881831
-0.4482758620689655,556.3069038287609,1.197421427540801
-0.37931034482758624,560.2448918269231,1.1118429242096013
-0.31034482758620685,562.9991286668603,1.1691966589555813
-0.24137931034482762,586.3403640566311,1.0977272244578835
-0.17241379310344823,577.3161120840631,1.1192852710756955
-0.10344827586206895,606.8720657276996,1.0054916021883364
-0.03448275862068967,604.7813477395507,1.0982992998273504
0.03448275862068967,635.8925414364642,1.0347915811085504
0.10344827586206895,661.3130600054304,0.9684649354752454
0.17241379310344823,647.2243835616439,0.9786380876879306
0.24137931034482762,721.9797417067612,0.9323350851386225
0.31034482758620685,704.5349136820407,0.9706143819892887
0.37931034482758624,765.32336045955,0.9304319216182648
0.4482758620689655,804.7444444444443,0.8678287190303271
0.5172413793103448,822.997875855558,0.8612050091760937
0.5862068965517242,829.6236179722418,0.8378650471854054
0.6551724137931034,909.2622069262206,0.852202388071393
0.7241379310344827,917.9336909871245,0.8373295632781956
0.7931034482758621,1023.2506229235881,0.6922601612147827
0.8620689655172413,926.2622950819672,0.7667450180674198
0.9310344827586208,510.72156543008566,0.7849883066432238
1.0,0.0,0.0
Inf,0.0,0.0
