"edges","entries","contents"
-Inf,0.0,0.0
-1.0,4734.260833634627,1.091510557009152
-0.9310344827586208,5144.231112800532,1.078421418106994
-0.8620689655172413,5219.664257402657,1.0749837844344394
-0.7931034482758621,5349.263934426231,1.071596365487309
-0.7241379310344827,5342.706007611453,1.0421338389544261
-0.6551724137931034,5399.251073729421,1.0270075416820832
-0.5862068965517242,5353.679935449167,0.9819072979471248
-0.5172413793103448,5357.113125420687,0.9952673850414009
-0.4482758620689655,5319.530405101949,0.9743826955251104
-0.37931034482758624,5465.826407477292,0.9889470260768464
-0.31034482758620685,5318.5004476275735,0.9630444969539669
-0.24137931034482762,5293.570869330453,0.9619030853252265
-0.17241379310344823,5303.020272694654,0.943556867839294
-0.10344827586206895,5398.165072929979,0.9565317189886069
-0.03448275862068967,5368.4500575577795,0.9555403807166705
0.03448275862068967,5252.411013136585,0.9236172894791297
0.10344827586206895,5293.718902904341,0.9482743914726923
0.17241379310344823,5329.018546657132,0.9488727631202521
0.24137931034482762,5320.5916823350335,0.9601284118366211
0.31034482758620685,5242.868350641694,0.9589752002391557
0.37931034482758624,5221.285076123621,0.9578326213841958
0.4482758620689655,5243.239678064751,0.9770085248380773
0.5172413793103448,5189.7755149271,1.0150822221940132
0.5862068965517242,5151.182226752536,0.9772542903639279
0.6551724137931034,5046.871483466957,1.0027767484541596
0.7241379310344827,4989.053331406272,1.0361085345575103
0.7931034482758621,4816.923230907817,1.055426182359798
0.8620689655172413,4306.190044994376,1.1122092111812132
0.9310344827586208,1924.7694277301243,1.322711514234317
1.0,0.0,0.0
Inf,0.0,0.0
