"edges","entries","contents"
-Inf,0.0,0.0
-1.0,37.926873857404026,1.8627587419412985
-0.9310344827586208,49.123745819397996,1.3747185472073182
-0.8620689655172413,50.071833648393195,1.319466586041361
-0.7931034482758621,51.51830443159923,1.193482386056746
-0.7241379310344827,53.34902597402597,1.5681493163099085
-0.6551724137931034,59.6231884057971,1.084583117700753
-0.5862068965517242,69.40812720848056,0.9071236070221925
-0.5172413793103448,49.35634328358209,1.4249484469970912
-0.4482758620689655,60.61795774647887,1.173805910596462
-0.37931034482758624,55.26315789473684,1.0716621820036074
-0.31034482758620685,68.59833333333334,0.9928258049990143
-0.24137931034482762,50.47887323943662,1.6119234662834143
-0.17241379310344823,60.588339222614835,1.02868328029097
-0.10344827586206895,60.777202072538856,1.070672871308083
-0.03448275862068967,70.24426229508197,0.8616388528540802
0.03448275862068967,81.65089722675367,0.8413425565890802
0.10344827586206895,59.06890459363957,1.0666782633926728
0.17241379310344823,72.09968354430379,0.9929538978362806
0.24137931034482762,69.80375426621161,0.9377501964653457
0.31034482758620685,76.17709923664123,0.7948394404198366
0.37931034482758624,81.2779552715655,0.8336434765677366
0.4482758620689655,87.8481421647819,0.6820082968149043
0.5172413793103448,72.58252427184466,0.9465251518195145
0.5862068965517242,76.36682615629985,0.8942771588588583
0.6551724137931034,81.67589576547232,0.7962187761933819
0.7241379310344827,84.43993506493507,0.765645551129464
0.7931034482758621,84.7304625199362,0.7821820510643508
0.8620689655172413,68.9273356401384,0.9150710813494726
0.9310344827586208,33.48913043478261,0.9020987205051908
1.0,0.0,0.0
Inf,0.0,0.0
