"edges","entries","contents"
-Inf,0.0,0.0
-1.0,37.926873857404026,1.8691946749506136
-0.9310344827586208,49.10738255033557,1.3750433563981594
-0.8620689655172413,50.06060606060606,1.3216652983926525
-0.7931034482758621,51.480620155038764,1.1910735366743306
-0.7241379310344827,53.30278232405892,1.5579993398724126
-0.6551724137931034,59.56204379562044,1.080686299625933
-0.5862068965517242,69.38761061946903,0.907813029740911
-0.5172413793103448,49.35634328358209,1.4298717215683556
-0.4482758620689655,60.588339222614835,1.1738585462623476
-0.37931034482758624,55.24804687500001,1.0733204134046956
-0.31034482758620685,68.56354515050167,0.9920310677801906
-0.24137931034482762,50.47887323943662,1.6174927497400207
-0.17241379310344823,60.57345132743363,1.0294896888952176
-0.10344827586206895,60.74870017331023,1.0698692876197333
-0.03448275862068967,70.19110378912686,0.8596304328945218
0.03448275862068967,81.65089722675367,0.8442494409913239
0.10344827586206895,59.05486725663717,1.0685182402763793
0.17241379310344823,72.0476947535771,0.9915981323349977
0.24137931034482762,69.78461538461539,0.9394192393145991
0.31034482758620685,76.14088820826953,0.7944942367872935
0.37931034482758624,81.15942028985508,0.8295931573233306
0.4482758620689655,87.78930307941654,0.6820349205553606
0.5172413793103448,72.56401944894651,0.9482769898512827
0.5862068965517242,76.2652733118971,0.8897942183673173
0.6551724137931034,81.60065466448445,0.7950079219211428
0.7241379310344827,84.43993506493507,0.7682908982509135
0.7931034482758621,84.65224358974359,0.7803363607515637
0.8620689655172413,68.9273356401384,0.9182327018243759
0.9310344827586208,33.48913043478261,0.9052155207661494
1.0,0.0,0.0
Inf,0.0,0.0
