"edges","entries","contents"
-Inf,0.0,0.0
-1.0,4725.022500387938,1.0920885784415493
-0.9310344827586208,5130.997238884129,1.077832489978003
-0.8620689655172413,5207.4809659489,1.0750376014507252
-0.7931034482758621,5338.481393651951,1.0709057845116754
-0.7241379310344827,5332.280056256239,1.0422128514484232
-0.6551724137931034,5389.078080903104,1.0276713735874983
-0.5862068965517242,5339.612825003369,0.9814944634306599
-0.5172413793103448,5344.934969214866,0.9956317897272039
-0.4482758620689655,5305.21536869573,0.9736869133373779
-0.37931034482758624,5449.914882391734,0.9880031316805423
-0.31034482758620685,5306.978797794612,0.963518864861148
-0.24137931034482762,5278.353333633863,0.961615019195148
-0.17241379310344823,5292.580025148195,0.9440963283242214
-0.10344827586206895,5383.623421912245,0.9561806462014585
-0.03448275862068967,5357.611473156891,0.9561934305131238
0.03448275862068967,5242.499594631114,0.9246878365749922
0.10344827586206895,5277.623819375731,0.9473762797930133
0.17241379310344823,5316.768562860851,0.9490731461993279
0.24137931034482762,5307.9752062410325,0.9602991658720705
0.31034482758620685,5230.919206140152,0.9587477632487684
0.37931034482758624,5210.123790396202,0.9582042154950109
0.4482758620689655,5229.926170522864,0.9766917296291839
0.5172413793103448,5175.7599925809145,1.0149294039847656
0.5862068965517242,5144.556642708091,0.9791057047403633
0.6551724137931034,5035.224972680192,1.0016906954110694
0.7241379310344827,4976.866380350336,1.0353700709466955
0.7931034482758621,4805.948574006315,1.0559131331225489
0.8620689655172413,4296.482142857143,1.1125683484454703
0.9310344827586208,1919.1145900166816,1.3212492721255165
1.0,0.0,0.0
Inf,0.0,0.0
