"edges","entries","contents"
-Inf,0.0,0.0
-1.0,487.64181472081214,1.4105644737662546
-0.9310344827586208,514.2764177254415,1.3018755654634642
-0.8620689655172413,515.3867318862733,1.3855011192464444
-0.7931034482758621,551.8285714285714,1.2071669956197881
-0.7241379310344827,521.3703256936068,1.309930425909181
-0.6551724137931034,510.96479951025407,1.3184415547559374
-0.5862068965517242,537.4238532110091,1.1359309946059921
-0.5172413793103448,528.8387492335991,1.1539814289913104
-0.4482758620689655,556.0794082125603,1.2004347778297937
-0.37931034482758624,559.8768072289157,1.1131713394431269
-0.31034482758620685,562.5311771561771,1.1693326319018686
-0.24137931034482762,585.8719211822661,1.0964887890746668
-0.17241379310344823,576.715499560504,1.1187895354312307
-0.10344827586206895,606.3331371394938,1.0057426998955976
-0.03448275862068967,604.2441528807758,1.098591124538963
0.03448275862068967,635.2181868588856,1.0343554736656182
0.10344827586206895,660.484187568157,0.9679161657783011
0.17241379310344823,646.8520450178426,0.9804165110386598
0.24137931034482762,720.9895727365208,0.9291141707027007
0.31034482758620685,703.9653836218031,0.9716008091597984
0.37931034482758624,764.6801055915527,0.9309062514536951
0.4482758620689655,803.6297175409446,0.8669588390647361
0.5172413793103448,821.9497868308858,0.8610671278747996
0.5862068965517242,828.5599622285175,0.8374840431236223
0.6551724137931034,908.4777921517897,0.8530188940891709
0.7241379310344827,916.472198275862,0.8365053788496007
0.7931034482758621,1022.3106533499792,0.6933409949784924
0.8620689655172413,925.4770477047706,0.7678367195933642
0.9310344827586208,509.9324877250409,0.7845050458569724
1.0,0.0,0.0
Inf,0.0,0.0
